ID	FC_log2
LOC101927501	1.85711003908409
LOC101927750	1.03391054522286
LOC101928100	1.57267458305586
LOC257396	0.831948302847174
LOC283335	0.972471238587708
LOC284080	2.63526262493882
LOC389906	0.793649198082372
LOC642852	0.614239621421877
LOC728392	1.65381607030965
LOC729737	0.96589029331721
LOC90784	0.551015373836466
LOXL1	1.0434081945934
LOXL1-AS1	0.68979884743079
LOXL4	2.59693617837375
LPAR5	1.05449733791713
LPIN3	1.85448678684883
LPP	0.55064132564038
LPXN	1.19702965228259
LRP1	1.92083462240846
LRP10	1.73607120620316
LRP2BP	1.45382569014859
LRP6	0.34924451415835
LRRC37A3	0.82510452248995
LRRC37A4P	0.564472426101617
LRRC41	0.740973131889202
LRRC75B	0.847470570404017
LTB4R	0.475543244437965
LTBP2	1.33590981683325
LTK	0.724815723689367
LYNX1	2.31767068028943
LYPLA2	0.505170643170706
LYPLA2P2	0.575594324137147
LYRM5	0.935718901303085
LYRM9	1.3639694380466
LYSMD3	0.495998333976301
LZTR1	0.328969290459849
LZTS2	0.583834105777462
MACC1	1.30288712688702
MAGED2	0.363059977221769
MAGEE1	0.75635836531769
MAMDC4	1.22854125539269
MAN1B1	0.295944597090115
MAN2B1	0.682715747940509
MAN2C1	0.466191133563821
MAP1B	0.796665085774053
MAP3K10	0.526814676554102
MAP3K12	1.62479132578282
MAP3K9	0.53030911703737
MAPK11	0.490835310079109
MAPK13	0.696111199803289
MAPK8IP3	0.559458491775646
MAPKBP1	1.14559541398438
MAPRE3	0.559770983694783
MARCH2	0.820880525614092
MARCH6	0.335667605546483
MARCH8	1.01799995635897
MARK4	0.561252166999108
MARVELD1	1.02548874014615
MAST3	0.898931727940374
MAST4	1.92850404262254
MATN1-AS1	1.15954412053735
MAVS	0.474147356277914
MBD5	0.877106407121092
MBD6	0.468455142894654
MBLAC2	0.654972853269285
MBNL2	0.414837408864271
MBP	0.428484889694026
MBTD1	0.43880521727445
MBTPS1	0.523314511471758
MC1R	0.719365137260689
MCC	0.4783255131922
MCF2L	0.761473820928587
MCF2L2	0.977627655665391
MDM2	3.88869679036546
MECR	0.359446415291773
MED12	0.620954128377154
MED13L	0.384414196366225
MED23	0.930278692366994
MEGF6	0.76609768091738
MEGF8	0.930971423502553
MERTK	0.810398140773812
METRNL	0.835880310322769
METTL12	0.621651645586324
METTL7B	0.470572492993611
METTL8	0.661950202261013
MEX3B	0.776897862914194
MFAP3L	0.614144970966618
MFGE8	0.458389719623648
MFSD3	0.593395456444714
MFSD4	1.96529212520351
MFSD6	0.467280502836602
MGC57346	0.716679113632581
MGRN1	1.07872386587707
MGST2	0.873904787814688
MIB1	0.318680091605022
MICAL2	0.405581130968229
MICALL1	1.26142377079275
MID1IP1	0.972407585992078
MINK1	0.408286814350348
MIR100HG	0.37582601202482
MIR3189	1.74167297972381
MIR34A	1.36389017411462
MIR4697HG	0.956977351504666
MKNK2	1.25419331416731
MKRN1	0.36751282813905
MLH3	0.445657331930918
MLXIPL	0.709228643533408
MLYCD	1.23606015921956
MMP14	1.21593965464038
MMP24-AS1	0.597628607039462
MOAP1	0.807119459088762
MOB1B	0.421866629033064
MOB3A	0.991380571649577
MOB3C	0.997776361400305
MOGS	0.493425816745615
MON1B	0.503248200217518
MON2	1.02031738318137
MORN4	0.902752273221062
MOSPD3	0.645183585774584
MPI	0.381688651277595
MPZL2	0.512571505601932
MR1	1.21571292862754
MRAS	0.758225252649853
MRI1	0.884162511765537
MRVI1	0.450496615322227
MSANTD4	0.622996080625209
MSI2	0.309521393765629
MSLN	0.44015499557409
MST1	0.986291223385849
MST1L	0.751687222554331
MST1P2	0.966163745525286
MSX1	0.934123897588661
MT1E	1.07011532282515
MT1G	0.930849279940984
MT1JP	0.741295902591078
MT2A	1.07989818682555
MTA1	0.274144441824991
MTA2	0.32704224236563
MTFR1L	0.439713400183728
MTHFR	0.67346737838973
MTMR3	0.519126314466633
MTMR9LP	1.07019912520872
MTURN	0.855819312436289
MUC19	3.1323634917966
MUC2	1.21530389634214
MUC20	1.04125251200554
MVB12B	0.579758111196083
MVP	0.916223949724742
MXD1	0.904505251752468
MXD4	2.14710389673191
MXI1	0.599237793752811
MYEOV	0.488144385136416
MYH14	0.480790221546774
MYH16	0.992574643864497
MYO18A	0.382007111906927
MYO1A	1.24030199053272
MYO6	0.61518696813428
MYO7A	1.301807487038
MYOM3	1.00085050103059
MYPOP	0.651596203994271
MZF1	0.619032665358071
NAB2	0.70877499940855
NABP1	1.09670860655071
NACC2	0.59765406305093
NADSYN1	1.75110025191715
NAPB	0.609254121250489
NAPSA	0.936971627425013
NAT6	0.532289601264368
NAT9	0.439947854490757
NBEA	0.802459667744728
NBEAL1	0.655379705195875
NBEAL2	0.293287554628611
NBR1	0.588015579069332
NCKAP5L	1.09627624188419
NCOA4	0.288483776610091
NCR3LG1	0.649696405289884
NDRG1	1.28762673333382
NDRG4	2.01453578084273
NDST2	0.736925561240128
NDUFV3	0.363558631659061
NEAT1	1.7751421514912
NEIL1	1.0006866324008
NEK8	0.54063955441637
NEMF	0.465339535428089
NEU1	0.443273781466909
NEU3	0.805445225003785
NFAT5	0.83916776315177
NFATC4	0.866787561820483
NICN1	1.06103234294701
NINJ1	1.61888118604553
NINL	0.489405492872463
NIPAL1	1.11695948779895
NIPAL3	1.37528215673994
NIPSNAP1	0.520430983834968
NISCH	0.284662570562921
NIT1	0.400407206843788
NKX2-8	1.11509319653808
NLRP1	2.70735830461243
NLRX1	0.791312818545229
NOL3	0.665540689732564
NOL4L	0.600650201946441
NOP14-AS1	0.907364199469293
NOTCH1	0.793213420217062
NOTCH3	1.18378127940758
NOVA2	1.10519723674782
NOXA1	0.770928963975956
NPAS1	1.49675948145868
NPHP3-ACAD11	1.14536061567213
NPM2	0.845162532607398
NPR2	0.615350177977276
NR3C1	0.491541321638072
NRBP2	0.718497219497745
NRP2	0.991201774848418
NSD1	0.479728394202971
NSUN5P2	0.424703417682265
NTN1	1.48647038577267
NTN5	1.49657057466446
NTPCR	1.30435909081723
NTSR1	0.706751483654904
NUDT16	0.465699116787208
NUDT16P1	1.11385388292679
NUDT18	1.00063814448303
NUDT7	0.838265520576471
NUPR1	1.81709404321453
NXN	0.440941032981863
OAF	0.589365101052734
OASL	0.885805164376341
OBFC1	0.552206652041166
OBSCN	0.591503768713934
OGT	0.439425472587761
OLFM2	1.78474409560884
ONECUT3	1.10076393250113
OPLAH	0.57969511348085
OPTN	0.70436157415848
OR51B2	0.867423172770207
OR51B4	1.6376319080045
OR51B5	0.57875742075148
ORAI3	2.0971830270037
OS9	0.266970550722865
OSBPL2	0.738727840162048
OSBPL3	0.446119553384689
OSBPL5	1.0686872604209
OSBPL7	0.705354953191756
OSGIN1	0.718144128616852
OSR1	0.831887055275424
OSR2	0.544116815519681
OSTM1	0.591364841683461
OTUD5	0.374370108898412
OVGP1	0.865953859645362
OVOL1	0.536815017376859
OXLD1	0.470792215288609
P2RX4	0.495916113972238
P2RX7	0.987306628740338
P2RY2	1.63719251851575
P4HTM	0.67532266020846
PABPC1L	0.590739430534108
PAIP2B	0.697466918421519
PANK1	2.39123633737148
PAPOLG	0.587347356060405
PAQR6	0.578497447512878
PAQR7	0.505137494946076
PAQR8	1.03676699144769
PARD6B	0.609489026072488
PARD6G	1.27697973906142
PARP14	0.387930433110541
PARP3	0.487471138249085
PARS2	0.571662656351722
PARVB	0.433868492801043
PAX9	0.890647821132192
PBXIP1	1.30155836447138
PC	0.609306013335734
PCBP4	0.595456708058424
PCGF3	0.463495187631892
PCLO	0.763483581748602
PCMTD1	1.34274047527944
PCMTD2	0.548286385081474
PCNP	0.365148241853452
PCNXL2	0.489739806127968
PCYOX1L	0.396027779412279
PDCD4	1.53101923707921
PDDC1	0.296783306117095
PDE4C	1.83649632798645
PDE6D	0.414657936418185
PDGFA	1.26327663755259
PDK4	1.0587865481091
PDP2	0.503949030347101
PDZD7	0.840819070252711
PEAR1	1.00239664937087
PERP	0.422010972378119
PEX1	0.544665191273576
PEX11B	0.625188394671017
PFKFB4	0.495123873218414
PFKL	0.285118401736486
PGAP1	1.56310417869503
PGBD2	0.931383042535602
PGF	1.28992147418977
PGM2L1	0.675871988224286
PGPEP1	1.9188917830513
PHF21A	0.67784751724942
PHLDA1	0.567160161239559
PHLDA3	2.14717420273205
PHLDB1	1.06596963741803
PHLDB3	0.748608324769026
PHPT1	0.844629900649806
PHYHIP	1.84678867573742
PHYKPL	1.1792030825502
PI4K2A	0.611279427326341
PI4KB	0.433679157144767
PIAS3	0.687561637959478
PIDD1	1.1071767403944
PIK3C2B	0.935782836675947
PIK3C3	0.730012220044345
PIK3CD	0.850646848463026
PIK3R1	0.501499329070703
PIK3R2	0.46668481961561
PIKFYVE	0.527355414534897
PIM2	0.866801820174491
PINK1	0.676521283342036
PIP4K2B	0.308904426446495
PIP5KL1	0.691578095938098
PISD	0.499578533402607
PITPNM2	0.402207734378528
PJA2	0.56569674662261
PKD2	0.504470676170836
PLA2G16	0.427205200170426
PLA2G4D	2.24365736033746
PLA2G6	0.839989410510487
PLAU	0.906296325819488
PLBD2	0.422272042384121
PLCB1	0.806914897780838
PLCD3	1.07608313930715
PLCG2	0.315925368095144
PLCL2	1.18019039207691
PLCXD2	1.40032766725214
PLEKHA8	1.00138657741286
PLEKHF1	1.53000634932547
PLEKHG1	2.09100843342937
PLEKHG5	0.391813832710206
PLEKHH1	0.604622208091679
PLEKHM1	0.600282129768346
PLEKHM1P	0.951386852140594
PLEKHM3	0.856583680114736
PLIN5	0.766110179055082
PLK2	0.964021654492869
PLK3	1.96315331660654
PLXNA1	0.290413581227601
PLXNA3	0.469195876815966
PLXNB1	1.41191486346544
PLXNB2	0.72474620433347
PLXNB3	3.16925375491767
PMAIP1	0.330104380450258
PML	1.27203328777882
PNPLA2	0.397554203783363
PNPLA3	0.776988610794324
PNPO	0.667875929491708
PNRC1	2.09773818701491
PODXL	0.941542743369494
POLD4	0.798620026289434
POLG2	0.401090562296194
POLH	1.93795091542636
POLL	0.962197562008205
POLR3GL	0.648778166957185
POMGNT1	0.520265801915726
PORCN	1.45702868023154
PPAPDC2	0.897195853709262
PPARA	0.714824877678079
PPARD	0.339447916563763
PPFIBP1	0.762696577102545
PPL	0.801290543417902
PPM1A	0.96213418298685
PPM1D	1.63081047254738
PPM1F	0.481270919910024
PPM1J	0.784615371461952
PPM1K	0.931889040043458
PPM1M	0.635956520470465
PPP1R13L	0.678313599195977
PPP1R3B	0.901101715275534
PPP1R3D	0.691709574291671
PPP1R9B	0.38429521364664
PPP2R5B	0.554823919141386
PPP6R2	0.346623347704927
PRAF2	0.539901641284567
PRDM1	2.38655253423799
PREPL	0.500299510217428
PRF1	1.94042691582069
PRICKLE3	0.709435814928
PRICKLE4	0.887477588025142
PRKAB1	1.1505277478446
PRKAB2	0.996937425384845
PRKAG2	0.40912729113415
PRKCH	0.387473922819672
PRKCZ	0.378939438094759
PRKD2	0.620507164929925
PRKG2	0.934623310092541
PRKX	1.22095184951423
PRMT2	0.543968812655984
PRMT9	0.556085901313864
PROCR	0.986124463151742
PRODH	1.86940175866129
PROM2	2.74289765274406
PRR14L	0.409537432792541
PRRC2B	0.347267359189319
PRRG1	0.925928180227073
PRRG2	1.06322258397178
PRRT1	0.78466717197009
PRSS22	0.953431943341657
PRSS30P	1.19541107217354
PRSS8	0.867377660517967
PRX	0.707973172296138
PSAP	0.290575648907871
PSD4	1.01779001929536
PSEN2	0.549566614543563
PSMD5-AS1	0.781366594748619
PSTPIP2	1.38065614420685
PTAFR	2.76398005730569
PTBP3	0.465190339423067
PTCH1	0.852443692985387
PTCHD4	2.5769606589178
PTGES	1.47828424771962
PTK2B	0.84212310241791
PTK6	0.80110610548497
PTK7	0.458516296954765
PTP4A1	0.381477321858733
PTP4A3	0.791924252773779
PTPN13	0.47002302378777
PTPN14	0.63980395355904
PTPN3	0.426624710248986
PTPN6	0.595057145801851
PTPRE	2.71749660229785
PTPRH	0.495134084839554
PTPRM	0.686680985508791
PTPRU	0.922141326367146
PTRH1	0.561247691689826
PURB	0.575941878011182
PVRL1	1.0070187912937
PVRL4	3.22470623876238
PVT1	0.404530040158115
PYCRL	0.348261598847824
PYROXD2	0.765464049838472
QTRT1	0.473984128069792
R3HDM2	0.579644568370865
RAB11FIP4	0.449533086713307
RAB13	0.398662694917066
RAB17	0.904600708992692
RAB2B	0.599717438868512
RAB37	1.31339970375462
RAB3A	0.981897595149938
RAB40B	1.07772032456807
RAB5B	0.855094458150866
RAB6B	0.704938328120704
RABEP2	0.503372592224065
RABGAP1	0.42389177720792
RABGGTA	0.573940689209336
RABL2B	0.827623380099812
RAC2	0.411836837484985
RAD52	0.648490969113469
RALGAPB	0.714304513274047
RALGDS	1.36091804659384
RALGPS1	0.632871397877108
RAP1GAP2	0.273165842338229
RAP2B	0.922802387460422
RAPGEF3	0.880527634769291
RAPGEFL1	0.543466450903595
RASAL1	1.36540720037269
RASGEF1A	0.605233008283655
RASSF6	1.70288138402911
RB1CC1	0.66839584715525
RBCK1	0.347806733390584
RBL2	0.712575462299309
RBM12B	0.30978115709473
RBM20	0.798716371976547
RBM38	0.352632050545483
RBM41	0.659115786360986
RBM43	0.731603442782205
RBMS2	0.586250653437605
RBPMS2	0.507670378759364
RC3H1	0.484949794621035
RECQL5	0.498716407619254
REEP2	1.62739190426429
RETSAT	1.24663233657694
REV3L	0.427956013240024
RFK	0.425708285542807
RFNG	1.06475718319811
RFX3	0.66149998703912
RFX5	1.19844974184864
RFX7	0.546464613837561
RFXANK	0.563320666588298
RGAG4	1.39935309833838
RGL3	0.497265517631753
RGP1	0.503092081188683
RGS16	0.688124518746715
RGS20	0.748659485906758
RGS6	1.95040986057478
RHBDF1	0.522275684411255
RHBDF2	0.862114134055836
RHOC	0.46317487771203
RHOD	1.38440940924029
RICTOR	0.417997722560388
RILPL1	0.637106277445619
RIMS3	0.869693336711372
RIN1	1.08407525668939
RINL	2.92427123216147
RIPK4	0.617346397987831
RNASEL	0.745518087512449
RNF122	0.867354430265987
RNF123	0.531399912508689
RNF128	0.803849684747174
RNF135	0.546565640542945
RNF144B	1.13056779325318
RNF157-AS1	1.41367420200311
RNF169	0.469166822320987
RNF185	0.55028055776174
RNF19A	0.483094217413905
RNF19B	1.00717644511025
RNF207	0.369690488362018
RNF213	0.322776081828391
RNF215	0.689132742434409
RNF43	0.542356567406367
RNF44	0.668015284320728
ROGDI	0.650528869415599
ROMO1	0.337893797897512
RPL13A	0.294355618739904
RPL23AP53	1.17185537559999
RPL23AP82	1.51981193861659
RPL3	0.350637223308278
RPS27L	2.0071593774769
RPS6KA1	0.588341891715089
RPS6KA2	0.828087742706989
RPS6KL1	0.830865871368381
RRAD	1.34106788346425
RRBP1	0.28701204464599
RRM2B	2.22275008560935
RSG1	0.871462525922023
RSPH3	0.993946671982885
RSPRY1	0.452551869607551
RSRP1	0.863517845684007
RWDD2A	0.82616492271927
RXRB	0.324868450551561
S100A11	0.347814524017274
S100A2	0.894633261528406
S100A6	0.796746501854017
S1PR2	0.674859106165818
SAMD8	0.54728584536048
SARS	0.447183856472551
SASH1	0.457295940892632
SAT1	1.17918900183867
SAT2	0.769605065134707
SATB1	1.555244036567
SBK1	0.527044623850341
SCAND2P	0.873547582740519
SCART1	0.767092081849134
SCD5	0.761927254538403
SCNN1A	1.00019552644541
SCPEP1	0.504329995228102
SCRIB	0.431054393074159
SCRN2	0.588678669101157
SCYL3	0.523068421490777
SDC1	0.770116518675974
SDC3	0.57722612039268
SDC4	0.731227760306891
SDCBP2-AS1	0.859551023891116
SEC14L4	0.499521512814855
SEC24C	0.268842055452298
SEC24D	0.436399395172277
SEC31A	0.299410163991546
SEC31B	1.01957529217114
SEC61A1	0.431484195108393
SECISBP2L	0.580121818727673
SEL1L	0.434271365832374
SELO	0.400648185372558
SEMA3B	1.56607642127055
SEMA3C	0.665090155464323
SEMA3F	0.85073700947753
SEMA3G	1.38775046171977
SEMA4B	0.584280412540496
SEMA4G	1.11404830119384
SENP6	0.368244444640836
SEPT9	0.33688534777402
SERINC2	0.365778703900884
SERINC3	0.487749543805794
SERINC5	0.601763956937507
SERPINB5	3.2513703761296
SERPINE1	2.28779987460485
SERTAD1	0.904608696740562
SERTAD3	0.680563947689513
SESN1	3.08139414972474
SESN2	1.93051045147882
SESN3	0.956440862464729
SFN	1.66604704929235
SFXN3	0.465884447986558
SGK2	1.01812861158935
SGK223	0.406409943387848
SGSH	0.994391661723631
SH2B1	0.358431505306869
SH2D3A	0.579529325778846
SH3BP5L	0.379960248965994
SH3D19	0.561096366816586
SH3TC1	1.41580080528766
SHANK2	0.742478132436158
SHC1	0.55382690594094
SHISA4	0.62385206654042
SHROOM3	0.546249230113211
SIAE	0.498382525722369
SIDT2	1.21688993145846
SIL1	0.466558823367592
SIN3B	0.340287439688461
SIPA1L3	0.548703452284375
SIRT3	0.455710400591568
SIRT4	1.02508783095417
SLC12A4	1.06295125098616
SLC12A6	0.638372936327674
SLC12A7	0.331567214741386
SLC12A9	0.51895460086967
SLC16A10	0.816486546830706
SLC16A5	0.718350158328788
SLC17A5	0.450046740305207
SLC1A3	0.946098437300383
SLC22A15	0.735921960177278
SLC22A18	0.788364463055101
SLC24A1	0.696011002957968
SLC25A15	0.519025897440685
SLC25A30	0.537041733166477
SLC26A11	0.791976734754052
SLC26A2	0.552081844790857
SLC27A1	1.25022309558457
SLC27A4	0.332475748204471
SLC29A3	0.789141630042352
SLC2A1	0.936468144885778
SLC2A11	0.657710239261831
SLC2A12	1.61059783015351
SLC2A6	0.746830673759037
SLC30A7	0.651540025253381
SLC31A2	0.54754072839939
SLC33A1	0.526642895273475
SLC35D1	0.959198626974099
SLC35E2	0.997003096213932
SLC35E2B	0.575043110306109
SLC35E3	1.15930068691487
SLC36A1	0.450058986135155
SLC37A1	0.746598082226616
SLC38A2	0.425782036021158
SLC38A7	0.481896163616442
SLC39A11	0.384536094767774
SLC39A13	0.710158666766634
SLC43A2	0.667743007456063
SLC44A5	2.31007314934531
SLC45A1	0.72250655599176
SLC46A1	0.793965533536729
SLC48A1	0.770350739952456
SLC4A11	0.648755558626527
SLC4A3	0.450319629269263
SLC52A3	0.814543399754708
SLC5A3	0.678681729334554
SLC6A16	0.855531259565625
SLC6A6	0.532914318433023
SLC7A11	0.473961793791349
SLC7A8	0.932206554345017
SLC8B1	0.496310265162187
SLC9A3R2	0.323342425476382
SLFN5	0.66053120665017
SLX4	0.474758090438441
SMAD5	0.543312850661743
SMARCA1	0.420432115626734
SMEK1	0.498094151574772
SMIM14	1.32011443400779
SMIM3	0.663051816564702
SMPDL3B	0.71729453393962
SMTN	0.410834831781924
SMTNL2	1.24230304507782
SNAI3	0.97322741395947
SNCG	1.01831978680092
SNN	0.839344984568563
SNORA76C	0.641047450137783
SNTB2	0.446602460011123
SNX19	0.530921306190396
SNX2	0.419059333532595
SNX21	0.57380809718174
SNX27	0.509796036261337
SNX29	0.595096247185635
SNX33	1.01786581431304
SOCS4	0.633617515132851
SOGA1	0.808676628727689
SOGA3	1.36316285910281
SORBS1	0.775222122284951
SORCS2	1.1213108438804
SOS2	0.597431559600538
SOWAHB	1.07642876183404
SOX12	0.758556804191476
SOX4	0.837616256792727
SOX9	1.2697879241542
SP100	0.472836106902464
SP110	0.654379902424092
SP140L	0.627405527207174
SPACA6P	0.86560591701821
SPATA20	0.75710496662031
SPATA7	0.803114302565237
SPEG	0.513491941264548
SPG11	0.458353036815558
SPG7	0.34583572634555
SPPL3	0.368491294747081
SPRY1	1.65818621900284
SPRY4	0.557985564526347
SPRYD4	0.700476519719924
SPSB2	0.609742658423637
SPTLC2	0.295942555449971
SQSTM1	0.267579939653407
SRA1	0.640161591427131
SRC	0.327237361584451
SRCIN1	0.64905838465283
SRGAP3	1.44187610629954
SRMS	0.707260323913961
SRSF8	0.583441478837644
SS18L1	0.36903879827766
SSH1	0.335296425332283
SSH3	0.395677721837824
SSPO	1.93759474750851
SSR4P1	0.949868633866752
SSTR5-AS1	1.12612113780959
ST6GAL1	0.692265632663704
ST6GALNAC2	0.949467764561703
STARD10	0.547645751730589
STARD9	0.57044744747814
STAT2	1.0843341984698
STAT3	1.03400416989492
STAT4	2.08304497875781
STAT5B	0.83528783868786
STAT6	0.909889619488982
STEAP2	1.01532595187246
STEAP3	0.661397280344352
STON2	0.947013318532303
STRADA	0.730372690823351
STX16	0.72165324561968
STX17	0.488478083506786
STX5	0.369344711836937
STX6	1.18585387908532
STXBP3	0.645622712376185
STYX	0.446165098331662
SUGCT	0.916287233427651
SULF2	3.18593183812083
SULT1A1	0.63009742710776
SUOX	0.749453104459621
SUPT7L	0.369931637835758
SURF1	0.294561367043797
SUSD2	0.643908923328789
SWT1	0.929413208603037
SYCP2L	0.783304708938488
SYK	0.933431730571748
SYN2	0.754432978391748
SYNC	1.74137510254384
SYNE1	1.22020522614692
SYNE4	0.414983207834932
SYNJ2BP	0.591934950404563
SYNPO	1.29453388469461
SYT1	0.428971498272129
SYT17	0.746717389312445
SYT8	3.01973209861084
SYTL1	2.34952188255065
SYTL2	1.28784077681283
SYVN1	0.389501492297884
SZT2	0.538956775587841
TAB3	1.01829635758294
TAF3	0.701763667178126
TANC1	0.653009697501328
TAP1	1.52054349489537
TBC1D10A	0.765062289563749
TBC1D17	0.538122082009369
TBC1D2	1.11249084656213
TBC1D32	0.904126932294118
TBC1D8B	0.890126978012134
TBCEL	0.538224157968288
TBCK	0.597588562805082
TCAIM	0.646769898361338
TCEA3	0.992640517536835
TCEAL4	0.409597963628341
TCP11L1	1.03859577717145
TCP11L2	0.979144702645845
TCTA	0.573429512703262
TEAD3	0.625826867378214
TECPR1	0.647173696271107
TEP1	1.45713934240478
TERF2IP	0.455071878133066
TET2	0.585759132144621
TFAP2C	0.652659134197144
TFDP2	0.777989336969127
TFE3	0.386031378071425
TFEB	0.894547807488508
TGFA	0.859083498181676
TGFBR1	0.8468688506851
TGIF1	0.593705069154876
TGIF2	0.577218327481842
THBS3	1.10793137176186
THTPA	0.656682971790647
TINAGL1	1.03277160992105
TINCR	1.44191410017276
TJP3	1.28736427521554
TLCD1	0.590197975751535
TLDC1	0.635237796279028
TLR3	2.12650771194978
TM7SF2	1.63529619083889
TM7SF3	0.798102731380563
TMBIM1	0.438941058176359
TMC4	1.00964018153805
TMC6	0.647727387906611
TMED4	0.389200640664676
TMEM117	0.990211690544847
TMEM120B	0.561120151913155
TMEM127	0.504079630938312
TMEM129	1.04536802248921
TMEM131	0.687100661014885
TMEM134	0.520817143962638
TMEM150A	0.969907984719963
TMEM159	0.525841223467615
TMEM173	0.722423363910546
TMEM184A	0.424449955720888
TMEM184C	0.525193167876657
TMEM192	0.553225410144825
TMEM198B	0.936706285880298
TMEM2	0.695001107793235
TMEM229B	2.10212535384776
TMEM249	2.0769119286041
TMEM25	0.755685661794827
TMEM263	0.881864550671259
TMEM30A	0.284504710706016
TMEM40	1.15017856985222
TMEM42	0.587344726401379
TMEM52	0.395531418478874
TMEM63A	0.515911084767397
TMEM63B	1.71642516363977
TMEM63C	0.956132211014481
TMEM64	0.78860164956192
TMEM68	0.582552617434962
TMEM87B	0.690970557251692
TMEM8B	1.36591550298083
TMEM92	0.936416764323249
TMF1	0.400924874751189
TMOD2	1.06207551729019
TMOD3	0.57213961319954
TMTC3	0.671094531593196
TMUB2	0.459202565192934
TNFAIP1	0.40985346838247
TNFAIP2	0.545519808510211
TNFAIP8	0.656043092190205
TNFRSF10A	0.674424767791802
TNFRSF10B	1.70605425460622
TNFRSF10C	2.83090036028652
TNFRSF10D	0.456185659115291
TNFRSF1A	0.651006128858716
TNFRSF6B	1.59232349385198
TNFSF18	1.71300698510204
TNFSF9	0.395561633509255
TNIP1	0.767127906067113
TNKS2	0.417809773343766
TNRC18	0.860469401005055
TNRC6B	0.328887590821931
TNRC6C	0.567045381611534
TNS4	0.659908431834532
TNXB	1.43878351275122
TOB1	1.23920177546381
TOB2	0.371773502372701
TOLLIP	0.457286429381962
TOM1L2	0.988432185993022
TOR4A	0.334792809705162
TP53I11	0.969467585877201
TP53I3	4.78963337483503
TP53INP1	4.14311074510121
TPCN2	0.50769650463362
TPPP	0.535892445497856
TRAF3IP2	0.642806543455166
TRAF4	1.20416595127822
TRAFD1	0.356704084673159
TRAK1	0.805946778798192
TRIAP1	0.781880464145627
TRIM2	0.791352006686435
TRIM21	0.75206540437575
TRIM22	1.53790198472366
TRIM23	0.684448582816996
TRIM27	0.33074395327374
TRIM3	0.881346820405991
TRIM32	1.07062023032299
TRIM35	0.64791350388783
TRIM38	0.798641946907276
TRIM4	0.588896299723177
TRIM46	1.04169392582217
TRIM5	1.01164008050408
TRIM62	0.487255397457553
TRIM66	0.615019449954804
TRIM8	0.76553289065138
TRIML2	1.48511771218286
TRIOBP	0.797241475356133
TRIP6	0.44519105525695
TRNAU1AP	0.397777567651118
TRNP1	0.509300197179543
TRPM4	0.469586036090327
TRPM6	1.61907691032403
TSC1	0.607822487894564
TSC22D1	0.62924126885313
TSC22D4	0.463945534070514
TSKU	0.739620456725237
TSNARE1	0.924729394553485
TSPAN1	1.07677109472878
TSPAN10	1.02630618943658
TSPAN14	0.526322148966322
TSPAN18	0.45009370291772
TSPAN31	0.709945519573945
TSPAN6	0.418350501236119
TSPAN9	0.561413169031944
TSPYL1	0.622016120943322
TTC14	0.469700947423873
TTC5	0.434070954446045
TTLL3	0.793450832756993
TTLL6	0.932975154911355
TTN-AS1	0.705350671006475
TTYH3	1.45052484923181
TUBG2	0.779897133578695
TUSC2	0.323236919608879
TYSND1	0.70498022171491
UBA6-AS1	0.541438602038742
UBASH3B	0.471969820537093
UBE2H	0.337077830972894
UBE2Q2P1	0.940870819313665
UBE3B	0.562177536653041
UBN2	0.643735162013351
UBXN6	0.418939539416374
UBXN7	0.43331009850245
UCA1	0.604621312697061
UFM1	0.504621379508324
ULK1	1.10878547010208
UNC13A	0.399374589409982
UNC13B	0.407363184109842
UNC5B	0.978589584255857
UNC5B-AS1	3.83225000718298
UNC93B1	0.597157016290677
UQCC1	0.332354281341572
URB1	0.299184169006683
UROS	0.445648831208804
USH1C	1.2753226531016
USP20	0.792174020956013
USP35	0.832502146293157
USP49	0.826999000192428
UST	0.673679433192063
VAMP5	1.0314841316706
VAMP8	0.583988914060227
VCAN	0.888025406350698
VCPIP1	0.502903199416523
VIPAS39	0.677399900175126
VIPR1	0.506214883383745
VMAC	0.989743800539695
VPS13C	1.40297847483291
VPS13D	0.708068359093222
VPS28	0.321935514601586
VPS33B	0.432533195505682
VPS37D	0.976839425986428
VPS39	0.569189315309848
VPS41	0.492089965150774
VPS9D1-AS1	0.492235851633594
VWDE	0.533709270559347
WASH2P	0.523787441064702
WBP1L	0.506542807727068
WBP2	0.685739645553701
WBSCR27	1.13800476542404
WDR11	0.442126535290637
WDR26	0.298700399635927
WDR27	0.510836155631809
WDR37	0.57028645323054
WDR48	0.361511809854835
WDR59	0.847974657273833
WDR5B	0.70195683544978
WDR63	2.85547954496034
WDR81	0.682712071308308
WDTC1	0.467075326654005
WFS1	0.349178686169796
WIPF3	0.61486290669315
WIPI1	0.817718168720161
WRAP73	0.496249727562545
WSB1	0.586401837167079
WWP1	0.434545840538789
XPC	1.36919129295041
XYLT2	0.329463352178367
YAP1	0.322842513495323
YBX3	0.795474006080011
YBX3P1	0.674326245919465
YIPF1	0.482203526834604
YPEL2	2.16171600021484
YPEL3	1.45833264269459
YPEL5	1.32069278491753
ZBED2	0.835799759508078
ZBED6	0.775550182812531
ZBTB11-AS1	0.769758831904696
ZBTB38	0.482344980835867
ZBTB4	0.879927519301891
ZBTB41	0.607870298614668
ZBTB48	0.432433862766684
ZBTB5	0.364816372608999
